GeneSymbol,Ensembl ID,EntrezGene,ae,thresholdset,gene_count,drug_count,ae_count,drugs_with_ae,bioactive_drugs
EGFR,ENSG00000146648,ENSG00000146648,Non-Hodgkin's lymphoma,11,3175,4905,2381,60,151
EGFR,ENSG00000146648,ENSG00000146648,Recalled product administered,11,3175,4905,2381,42,151
EGFR,ENSG00000146648,ENSG00000146648,Mobility decreased,11,3175,4905,2381,639,8
EGFR,ENSG00000146648,ENSG00000146648,Rheumatoid arthritis,11,3175,4905,2381,426,8
EGFR,ENSG00000146648,ENSG00000146648,Hot flush,11,3175,4905,2381,583,8
EGFR,ENSG00000146648,ENSG00000146648,Hyperammonaemia,11,3175,4905,2381,102,151
EGFR,ENSG00000146648,ENSG00000146648,Lymphoedema,11,3175,4905,2381,145,21
EGFR,ENSG00000146648,ENSG00000146648,Mucosal inflammation,11,3175,4905,2381,312,151
EGFR,ENSG00000146648,ENSG00000146648,Cerebral haemorrhage,11,3175,4905,2381,512,8
EGFR,ENSG00000146648,ENSG00000146648,Lacrimation increased,11,3175,4905,2381,357,8
EGFR,ENSG00000146648,ENSG00000146648,Squamous cell carcinoma of skin,11,3175,4905,2381,129,21
EGFR,ENSG00000146648,ENSG00000146648,Rash erythematous,11,3175,4905,2381,615,21
EGFR,ENSG00000146648,ENSG00000146648,Joint destruction,11,3175,4905,2381,32,8
EGFR,ENSG00000146648,ENSG00000146648,Agranulocytosis,11,3175,4905,2381,688,151
EGFR,ENSG00000146648,ENSG00000146648,Priapism,11,3175,4905,2381,88,21
EGFR,ENSG00000146648,ENSG00000146648,Platelet count increased,11,3175,4905,2381,176,21
EGFR,ENSG00000146648,ENSG00000146648,Hypercapnia,11,3175,4905,2381,84,151
EGFR,ENSG00000146648,ENSG00000146648,Rib fracture,11,3175,4905,2381,264,151
EGFR,ENSG00000146648,ENSG00000146648,Eye pruritus,11,3175,4905,2381,277,21
EGFR,ENSG00000146648,ENSG00000146648,Skin fissures,11,3175,4905,2381,95,8
EGFR,ENSG00000146648,ENSG00000146648,Anhedonia,11,3175,4905,2381,63,151
EGFR,ENSG00000146648,ENSG00000146648,Circumstance or information capable of leading to medication error,11,3175,4905,2381,192,151
EGFR,ENSG00000146648,ENSG00000146648,Endometrial hyperplasia,11,3175,4905,2381,28,151
EGFR,ENSG00000146648,ENSG00000146648,Fluid retention,11,3175,4905,2381,607,151
EGFR,ENSG00000146648,ENSG00000146648,Diarrhoea,11,3175,4905,2381,2148,21
EGFR,ENSG00000146648,ENSG00000146648,Cerebral disorder,11,3175,4905,2381,78,8
EGFR,ENSG00000146648,ENSG00000146648,Cardiac dysfunction,11,3175,4905,2381,65,151
EGFR,ENSG00000146648,ENSG00000146648,Major depression,11,3175,4905,2381,126,151
EGFR,ENSG00000146648,ENSG00000146648,Dry mouth,11,3175,4905,2381,1292,151
EGFR,ENSG00000146648,ENSG00000146648,Weight fluctuation,11,3175,4905,2381,104,151
EGFR,ENSG00000146648,ENSG00000146648,Skin irritation,11,3175,4905,2381,304,151
EGFR,ENSG00000146648,ENSG00000146648,Physical disability,11,3175,4905,2381,28,8
EGFR,ENSG00000146648,ENSG00000146648,Dyspnoea exertional,11,3175,4905,2381,491,151
EGFR,ENSG00000146648,ENSG00000146648,Eye haemorrhage,11,3175,4905,2381,129,21
EGFR,ENSG00000146648,ENSG00000146648,Diverticulum,11,3175,4905,2381,76,151
EGFR,ENSG00000146648,ENSG00000146648,Generalised oedema,11,3175,4905,2381,298,151
EGFR,ENSG00000146648,ENSG00000146648,Electrocardiogram abnormal,11,3175,4905,2381,180,8
EGFR,ENSG00000146648,ENSG00000146648,Glossitis,11,3175,4905,2381,132,151
EGFR,ENSG00000146648,ENSG00000146648,Mass,11,3175,4905,2381,163,8
EGFR,ENSG00000146648,ENSG00000146648,Flank pain,11,3175,4905,2381,173,151
EGFR,ENSG00000146648,ENSG00000146648,Abscess,11,3175,4905,2381,212,151
EGFR,ENSG00000146648,ENSG00000146648,Application site swelling,11,3175,4905,2381,39,151
EGFR,ENSG00000146648,ENSG00000146648,"Hallucination, auditory",11,3175,4905,2381,208,21
EGFR,ENSG00000146648,ENSG00000146648,Pemphigus,11,3175,4905,2381,148,8
EGFR,ENSG00000146648,ENSG00000146648,Proctalgia,11,3175,4905,2381,89,8
EGFR,ENSG00000146648,ENSG00000146648,Neutrophil count increased,11,3175,4905,2381,151,21
EGFR,ENSG00000146648,ENSG00000146648,Musculoskeletal chest pain,11,3175,4905,2381,221,151
EGFR,ENSG00000146648,ENSG00000146648,Drug withdrawal syndrome,11,3175,4905,2381,264,151
EGFR,ENSG00000146648,ENSG00000146648,Aspergillus infection,11,3175,4905,2381,171,151
EGFR,ENSG00000146648,ENSG00000146648,Hepatic enzyme increased,11,3175,4905,2381,796,151
EGFR,ENSG00000146648,ENSG00000146648,Ill-defined disorder,11,3175,4905,2381,529,21
EGFR,ENSG00000146648,ENSG00000146648,Suicidal ideation,11,3175,4905,2381,679,151
EGFR,ENSG00000146648,ENSG00000146648,Hypothyroidism,11,3175,4905,2381,491,8
EGFR,ENSG00000146648,ENSG00000146648,Orthostatic hypotension,11,3175,4905,2381,517,151
EGFR,ENSG00000146648,ENSG00000146648,Vision blurred,11,3175,4905,2381,1457,8
EGFR,ENSG00000146648,ENSG00000146648,Miosis,11,3175,4905,2381,169,151
EGFR,ENSG00000146648,ENSG00000146648,Gastrooesophageal reflux disease,11,3175,4905,2381,896,151
EGFR,ENSG00000146648,ENSG00000146648,Swelling face,11,3175,4905,2381,931,151
EGFR,ENSG00000146648,ENSG00000146648,Splenic infarction,11,3175,4905,2381,28,151
EGFR,ENSG00000146648,ENSG00000146648,Feeling jittery,11,3175,4905,2381,229,151
EGFR,ENSG00000146648,ENSG00000146648,Thrombosis in device,11,3175,4905,2381,25,151
EGFR,ENSG00000146648,ENSG00000146648,Temperature regulation disorder,11,3175,4905,2381,59,151
EGFR,ENSG00000146648,ENSG00000146648,Immunodeficiency,11,3175,4905,2381,210,8
EGFR,ENSG00000146648,ENSG00000146648,Arthropathy,11,3175,4905,2381,451,8
EGFR,ENSG00000146648,ENSG00000146648,Sluggishness,11,3175,4905,2381,139,151
EGFR,ENSG00000146648,ENSG00000146648,Shock,11,3175,4905,2381,499,151
EGFR,ENSG00000146648,ENSG00000146648,Electrocardiogram ST segment elevation,11,3175,4905,2381,77,151
EGFR,ENSG00000146648,ENSG00000146648,Ectopic pregnancy,11,3175,4905,2381,35,151
EGFR,ENSG00000146648,ENSG00000146648,Furuncle,11,3175,4905,2381,58,151
EGFR,ENSG00000146648,ENSG00000146648,Overdose,11,3175,4905,2381,1010,151
EGFR,ENSG00000146648,ENSG00000146648,Faeces discoloured,11,3175,4905,2381,272,8
EGFR,ENSG00000146648,ENSG00000146648,Paronychia,11,3175,4905,2381,53,8
EGFR,ENSG00000146648,ENSG00000146648,Dermatitis exfoliative,11,3175,4905,2381,392,21
EGFR,ENSG00000146648,ENSG00000146648,Blood lactic acid increased,11,3175,4905,2381,142,151
EGFR,ENSG00000146648,ENSG00000146648,Blister,11,3175,4905,2381,798,8
EGFR,ENSG00000146648,ENSG00000146648,Disease progression,11,3175,4905,2381,727,21
EGFR,ENSG00000146648,ENSG00000146648,Folliculitis,11,3175,4905,2381,222,151
EGFR,ENSG00000146648,ENSG00000146648,Metastases to lymph nodes,11,3175,4905,2381,109,8
EGFR,ENSG00000146648,ENSG00000146648,Generalised oedema,11,3175,4905,2381,298,21
EGFR,ENSG00000146648,ENSG00000146648,Systemic lupus erythematosus,11,3175,4905,2381,344,151
EGFR,ENSG00000146648,ENSG00000146648,Crying,11,3175,4905,2381,399,151
EGFR,ENSG00000146648,ENSG00000146648,Dermatitis,11,3175,4905,2381,331,21
EGFR,ENSG00000146648,ENSG00000146648,Vitamin D decreased,11,3175,4905,2381,102,8
EGFR,ENSG00000146648,ENSG00000146648,Product odour abnormal,11,3175,4905,2381,87,151
EGFR,ENSG00000146648,ENSG00000146648,Eye pruritus,11,3175,4905,2381,277,151
EGFR,ENSG00000146648,ENSG00000146648,Muscle spasms,11,3175,4905,2381,1284,21
EGFR,ENSG00000146648,ENSG00000146648,Hepatotoxicity,11,3175,4905,2381,482,8
EGFR,ENSG00000146648,ENSG00000146648,Cryptococcosis,11,3175,4905,2381,37,151
EGFR,ENSG00000146648,ENSG00000146648,Night sweats,11,3175,4905,2381,485,151
EGFR,ENSG00000146648,ENSG00000146648,Pulmonary thrombosis,11,3175,4905,2381,99,151
EGFR,ENSG00000146648,ENSG00000146648,Pulmonary thrombosis,11,3175,4905,2381,99,21
EGFR,ENSG00000146648,ENSG00000146648,Herpes simplex,11,3175,4905,2381,130,8
EGFR,ENSG00000146648,ENSG00000146648,Clostridium difficile colitis,11,3175,4905,2381,239,21
EGFR,ENSG00000146648,ENSG00000146648,Visual field defect,11,3175,4905,2381,167,21
EGFR,ENSG00000146648,ENSG00000146648,Intervertebral disc degeneration,11,3175,4905,2381,90,8
EGFR,ENSG00000146648,ENSG00000146648,Bowel movement irregularity,11,3175,4905,2381,60,151
EGFR,ENSG00000146648,ENSG00000146648,Bronchospasm,11,3175,4905,2381,558,151
EGFR,ENSG00000146648,ENSG00000146648,Sinusitis,11,3175,4905,2381,848,21
EGFR,ENSG00000146648,ENSG00000146648,Hyperkeratosis,11,3175,4905,2381,40,151
EGFR,ENSG00000146648,ENSG00000146648,Nasopharyngitis,11,3175,4905,2381,885,21
EGFR,ENSG00000146648,ENSG00000146648,Hypoaesthesia,11,3175,4905,2381,1140,8
EGFR,ENSG00000146648,ENSG00000146648,Cerebral ischaemia,11,3175,4905,2381,103,151
EGFR,ENSG00000146648,ENSG00000146648,Neuroleptic malignant syndrome,11,3175,4905,2381,181,151
EGFR,ENSG00000146648,ENSG00000146648,Bone marrow disorder,11,3175,4905,2381,37,151
EGFR,ENSG00000146648,ENSG00000146648,Blood pressure systolic increased,11,3175,4905,2381,256,21
EGFR,ENSG00000146648,ENSG00000146648,Immune system disorder,11,3175,4905,2381,143,151
EGFR,ENSG00000146648,ENSG00000146648,Muscular weakness,11,3175,4905,2381,1174,8
EGFR,ENSG00000146648,ENSG00000146648,Polyneuropathy,11,3175,4905,2381,227,21
EGFR,ENSG00000146648,ENSG00000146648,Nystagmus,11,3175,4905,2381,136,151
EGFR,ENSG00000146648,ENSG00000146648,Hypoalbuminaemia,11,3175,4905,2381,217,151
EGFR,ENSG00000146648,ENSG00000146648,Oxygen saturation decreased,11,3175,4905,2381,661,151
EGFR,ENSG00000146648,ENSG00000146648,Juvenile idiopathic arthritis,11,3175,4905,2381,47,8
EGFR,ENSG00000146648,ENSG00000146648,Hypothyroidism,11,3175,4905,2381,491,21
EGFR,ENSG00000146648,ENSG00000146648,Abdominal pain lower,11,3175,4905,2381,255,151
EGFR,ENSG00000146648,ENSG00000146648,Nail discolouration,11,3175,4905,2381,46,151
EGFR,ENSG00000146648,ENSG00000146648,Respiratory tract congestion,11,3175,4905,2381,144,21
EGFR,ENSG00000146648,ENSG00000146648,Basal cell carcinoma,11,3175,4905,2381,216,21
EGFR,ENSG00000146648,ENSG00000146648,Sensory disturbance,11,3175,4905,2381,190,151
EGFR,ENSG00000146648,ENSG00000146648,Hirsutism,11,3175,4905,2381,107,21
EGFR,ENSG00000146648,ENSG00000146648,Tendonitis,11,3175,4905,2381,151,8
EGFR,ENSG00000146648,ENSG00000146648,Lower respiratory tract infection,11,3175,4905,2381,512,21
EGFR,ENSG00000146648,ENSG00000146648,Middle insomnia,11,3175,4905,2381,210,21
EGFR,ENSG00000146648,ENSG00000146648,Rash pruritic,11,3175,4905,2381,651,8
EGFR,ENSG00000146648,ENSG00000146648,Madarosis,11,3175,4905,2381,37,151
EGFR,ENSG00000146648,ENSG00000146648,Medication error,11,3175,4905,2381,610,8
EGFR,ENSG00000146648,ENSG00000146648,Delusion,11,3175,4905,2381,189,151
EGFR,ENSG00000146648,ENSG00000146648,Colitis,11,3175,4905,2381,543,8
EGFR,ENSG00000146648,ENSG00000146648,Gastrointestinal pain,11,3175,4905,2381,130,151
EGFR,ENSG00000146648,ENSG00000146648,Vaginal haemorrhage,11,3175,4905,2381,226,151
EGFR,ENSG00000146648,ENSG00000146648,Injection site swelling,11,3175,4905,2381,193,8
EGFR,ENSG00000146648,ENSG00000146648,Cardiac disorder,11,3175,4905,2381,763,21
EGFR,ENSG00000146648,ENSG00000146648,Meningitis,11,3175,4905,2381,111,151
EGFR,ENSG00000146648,ENSG00000146648,Maternal exposure during pregnancy,11,3175,4905,2381,823,21
EGFR,ENSG00000146648,ENSG00000146648,Therapeutic product effect variable,11,3175,4905,2381,55,151
EGFR,ENSG00000146648,ENSG00000146648,Cerebral haematoma,11,3175,4905,2381,74,151
EGFR,ENSG00000146648,ENSG00000146648,BK virus infection,11,3175,4905,2381,67,151
EGFR,ENSG00000146648,ENSG00000146648,Hospice care,11,3175,4905,2381,94,8
EGFR,ENSG00000146648,ENSG00000146648,Subdural haemorrhage,11,3175,4905,2381,47,151
EGFR,ENSG00000146648,ENSG00000146648,Glossodynia,11,3175,4905,2381,197,8
EGFR,ENSG00000146648,ENSG00000146648,Concomitant disease aggravated,11,3175,4905,2381,103,151
EGFR,ENSG00000146648,ENSG00000146648,Hypertonia,11,3175,4905,2381,197,151
EGFR,ENSG00000146648,ENSG00000146648,Pyrexia,11,3175,4905,2381,1838,8
EGFR,ENSG00000146648,ENSG00000146648,Haematoma,11,3175,4905,2381,459,21
EGFR,ENSG00000146648,ENSG00000146648,Haemodynamic instability,11,3175,4905,2381,247,151
EGFR,ENSG00000146648,ENSG00000146648,Tendon disorder,11,3175,4905,2381,53,8
EGFR,ENSG00000146648,ENSG00000146648,Gastrointestinal motility disorder,11,3175,4905,2381,53,151
EGFR,ENSG00000146648,ENSG00000146648,Blepharitis,11,3175,4905,2381,56,8
EGFR,ENSG00000146648,ENSG00000146648,Joint effusion,11,3175,4905,2381,77,8
EGFR,ENSG00000146648,ENSG00000146648,Pulmonary alveolar haemorrhage,11,3175,4905,2381,136,151
EGFR,ENSG00000146648,ENSG00000146648,Therapeutic response decreased,11,3175,4905,2381,590,8
EGFR,ENSG00000146648,ENSG00000146648,Hospitalisation,11,3175,4905,2381,717,21
EGFR,ENSG00000146648,ENSG00000146648,Vasoplegia syndrome,11,3175,4905,2381,91,151
EGFR,ENSG00000146648,ENSG00000146648,Hypersensitivity,11,3175,4905,2381,1248,21
EGFR,ENSG00000146648,ENSG00000146648,Drug resistance,11,3175,4905,2381,499,21
EGFR,ENSG00000146648,ENSG00000146648,Crying,11,3175,4905,2381,399,8
EGFR,ENSG00000146648,ENSG00000146648,Aplasia pure red cell,11,3175,4905,2381,59,21
EGFR,ENSG00000146648,ENSG00000146648,Peritonitis,11,3175,4905,2381,197,8
EGFR,ENSG00000146648,ENSG00000146648,Ear pain,11,3175,4905,2381,318,8
EGFR,ENSG00000146648,ENSG00000146648,Aphthous ulcer,11,3175,4905,2381,169,151
EGFR,ENSG00000146648,ENSG00000146648,Hair texture abnormal,11,3175,4905,2381,49,8
EGFR,ENSG00000146648,ENSG00000146648,Breast cancer stage III,11,3175,4905,2381,47,21
EGFR,ENSG00000146648,ENSG00000146648,Intraventricular haemorrhage,11,3175,4905,2381,43,151
EGFR,ENSG00000146648,ENSG00000146648,Psychotic disorder,11,3175,4905,2381,351,151
EGFR,ENSG00000146648,ENSG00000146648,Adverse event,11,3175,4905,2381,776,151
EGFR,ENSG00000146648,ENSG00000146648,Scar,11,3175,4905,2381,166,8
EGFR,ENSG00000146648,ENSG00000146648,Injection site pain,11,3175,4905,2381,425,8
EGFR,ENSG00000146648,ENSG00000146648,Hypersomnia,11,3175,4905,2381,379,151
EGFR,ENSG00000146648,ENSG00000146648,BK virus infection,11,3175,4905,2381,67,8
EGFR,ENSG00000146648,ENSG00000146648,Abnormal weight gain,11,3175,4905,2381,34,151
EGFR,ENSG00000146648,ENSG00000146648,Paraesthesia,11,3175,4905,2381,1463,8
EGFR,ENSG00000146648,ENSG00000146648,Platelet count decreased,11,3175,4905,2381,719,151
EGFR,ENSG00000146648,ENSG00000146648,Mite allergy,11,3175,4905,2381,36,21
EGFR,ENSG00000146648,ENSG00000146648,Injection site haemorrhage,11,3175,4905,2381,154,8
EGFR,ENSG00000146648,ENSG00000146648,Uveitis,11,3175,4905,2381,165,21
EGFR,ENSG00000146648,ENSG00000146648,Blindness transient,11,3175,4905,2381,57,21
EGFR,ENSG00000146648,ENSG00000146648,Urinary tract infection,11,3175,4905,2381,1204,8
EGFR,ENSG00000146648,ENSG00000146648,Swollen tongue,11,3175,4905,2381,493,21
EGFR,ENSG00000146648,ENSG00000146648,Pancreatic carcinoma,11,3175,4905,2381,90,151
EGFR,ENSG00000146648,ENSG00000146648,Asthma,11,3175,4905,2381,825,8
EGFR,ENSG00000146648,ENSG00000146648,Cardiac tamponade,11,3175,4905,2381,63,151
EGFR,ENSG00000146648,ENSG00000146648,Cardiogenic shock,11,3175,4905,2381,440,21
EGFR,ENSG00000146648,ENSG00000146648,Hepatic function abnormal,11,3175,4905,2381,580,151
EGFR,ENSG00000146648,ENSG00000146648,Antiphospholipid syndrome,11,3175,4905,2381,26,151
EGFR,ENSG00000146648,ENSG00000146648,Exposure during pregnancy,11,3175,4905,2381,807,8
EGFR,ENSG00000146648,ENSG00000146648,Wound infection,11,3175,4905,2381,122,151
EGFR,ENSG00000146648,ENSG00000146648,Hepatitis B,11,3175,4905,2381,97,151
EGFR,ENSG00000146648,ENSG00000146648,Skin cancer,11,3175,4905,2381,129,151
EGFR,ENSG00000146648,ENSG00000146648,Schizophrenia,11,3175,4905,2381,140,21
EGFR,ENSG00000146648,ENSG00000146648,Cutaneous vasculitis,11,3175,4905,2381,76,151
EGFR,ENSG00000146648,ENSG00000146648,Injection site pain,11,3175,4905,2381,425,151
EGFR,ENSG00000146648,ENSG00000146648,Erysipelas,11,3175,4905,2381,91,8
EGFR,ENSG00000146648,ENSG00000146648,Diarrhoea haemorrhagic,11,3175,4905,2381,104,21
EGFR,ENSG00000146648,ENSG00000146648,Disseminated aspergillosis,11,3175,4905,2381,26,151
EGFR,ENSG00000146648,ENSG00000146648,Skin discolouration,11,3175,4905,2381,685,151
EGFR,ENSG00000146648,ENSG00000146648,Musculoskeletal pain,11,3175,4905,2381,713,8
EGFR,ENSG00000146648,ENSG00000146648,Viral upper respiratory tract infection,11,3175,4905,2381,59,151
EGFR,ENSG00000146648,ENSG00000146648,Flatulence,11,3175,4905,2381,826,8
EGFR,ENSG00000146648,ENSG00000146648,Sleep apnoea syndrome,11,3175,4905,2381,415,8
EGFR,ENSG00000146648,ENSG00000146648,Lupus-like syndrome,11,3175,4905,2381,156,8
EGFR,ENSG00000146648,ENSG00000146648,Haematuria,11,3175,4905,2381,649,21
EGFR,ENSG00000146648,ENSG00000146648,Diabetic ketoacidosis,11,3175,4905,2381,156,21
EGFR,ENSG00000146648,ENSG00000146648,Cerebrovascular accident,11,3175,4905,2381,1073,21
EGFR,ENSG00000146648,ENSG00000146648,Illness,11,3175,4905,2381,649,151
EGFR,ENSG00000146648,ENSG00000146648,Salivary hypersecretion,11,3175,4905,2381,215,21
EGFR,ENSG00000146648,ENSG00000146648,Metastases to bone,11,3175,4905,2381,149,21
EGFR,ENSG00000146648,ENSG00000146648,Thirst,11,3175,4905,2381,251,151
EGFR,ENSG00000146648,ENSG00000146648,Enuresis,11,3175,4905,2381,42,151
EGFR,ENSG00000146648,ENSG00000146648,Hepatitis B reactivation,11,3175,4905,2381,110,151
EGFR,ENSG00000146648,ENSG00000146648,Ear pain,11,3175,4905,2381,318,151
EGFR,ENSG00000146648,ENSG00000146648,Renal tubular necrosis,11,3175,4905,2381,233,21
EGFR,ENSG00000146648,ENSG00000146648,Cerebral atrophy,11,3175,4905,2381,41,8
EGFR,ENSG00000146648,ENSG00000146648,Progressive multifocal leukoencephalopathy,11,3175,4905,2381,126,8
EGFR,ENSG00000146648,ENSG00000146648,Therapeutic product effect incomplete,11,3175,4905,2381,759,8
EGFR,ENSG00000146648,ENSG00000146648,Increased bronchial secretion,11,3175,4905,2381,73,151
EGFR,ENSG00000146648,ENSG00000146648,Pain in extremity,11,3175,4905,2381,1217,151
EGFR,ENSG00000146648,ENSG00000146648,Cytopenia,11,3175,4905,2381,176,151
EGFR,ENSG00000146648,ENSG00000146648,Influenza like illness,11,3175,4905,2381,736,8
EGFR,ENSG00000146648,ENSG00000146648,Poisoning,11,3175,4905,2381,234,21
EGFR,ENSG00000146648,ENSG00000146648,Hypertransaminasaemia,11,3175,4905,2381,159,21
EGFR,ENSG00000146648,ENSG00000146648,Folate deficiency,11,3175,4905,2381,31,151
EGFR,ENSG00000146648,ENSG00000146648,Blood phosphorus decreased,11,3175,4905,2381,50,8
EGFR,ENSG00000146648,ENSG00000146648,Dysaesthesia,11,3175,4905,2381,75,151
EGFR,ENSG00000146648,ENSG00000146648,Laryngospasm,11,3175,4905,2381,123,151
EGFR,ENSG00000146648,ENSG00000146648,Renal cyst,11,3175,4905,2381,118,21
EGFR,ENSG00000146648,ENSG00000146648,Tooth extraction,11,3175,4905,2381,61,151
EGFR,ENSG00000146648,ENSG00000146648,Chromaturia,11,3175,4905,2381,382,151
EGFR,ENSG00000146648,ENSG00000146648,Immune reconstitution inflammatory syndrome,11,3175,4905,2381,107,151
EGFR,ENSG00000146648,ENSG00000146648,Nerve injury,11,3175,4905,2381,126,151
EGFR,ENSG00000146648,ENSG00000146648,Injection site swelling,11,3175,4905,2381,193,151
EGFR,ENSG00000146648,ENSG00000146648,Impaired healing,11,3175,4905,2381,348,8
EGFR,ENSG00000146648,ENSG00000146648,Organ failure,11,3175,4905,2381,29,151
EGFR,ENSG00000146648,ENSG00000146648,Erythema multiforme,11,3175,4905,2381,486,151
EGFR,ENSG00000146648,ENSG00000146648,Viral infection,11,3175,4905,2381,441,21
EGFR,ENSG00000146648,ENSG00000146648,Premature labour,11,3175,4905,2381,110,21
EGFR,ENSG00000146648,ENSG00000146648,Device related sepsis,11,3175,4905,2381,50,151
EGFR,ENSG00000146648,ENSG00000146648,Muscle tightness,11,3175,4905,2381,227,151
EGFR,ENSG00000146648,ENSG00000146648,Stenotrophomonas infection,11,3175,4905,2381,60,151
EGFR,ENSG00000146648,ENSG00000146648,Corneal opacity,11,3175,4905,2381,46,151
EGFR,ENSG00000146648,ENSG00000146648,Cerebral infarction,11,3175,4905,2381,353,21
EGFR,ENSG00000146648,ENSG00000146648,Non-small cell lung cancer,11,3175,4905,2381,40,151
EGFR,ENSG00000146648,ENSG00000146648,Decreased interest,11,3175,4905,2381,66,151
EGFR,ENSG00000146648,ENSG00000146648,Gastrointestinal haemorrhage,11,3175,4905,2381,770,21
EGFR,ENSG00000146648,ENSG00000146648,Ascites,11,3175,4905,2381,547,8
EGFR,ENSG00000146648,ENSG00000146648,Cyanosis,11,3175,4905,2381,324,151
EGFR,ENSG00000146648,ENSG00000146648,Hair growth abnormal,11,3175,4905,2381,54,8
EGFR,ENSG00000146648,ENSG00000146648,Limb discomfort,11,3175,4905,2381,455,21
EGFR,ENSG00000146648,ENSG00000146648,Blood test abnormal,11,3175,4905,2381,210,21
EGFR,ENSG00000146648,ENSG00000146648,Cerebral disorder,11,3175,4905,2381,78,151
EGFR,ENSG00000146648,ENSG00000146648,Acute hepatic failure,11,3175,4905,2381,406,151
EGFR,ENSG00000146648,ENSG00000146648,Application site burn,11,3175,4905,2381,35,151
EGFR,ENSG00000146648,ENSG00000146648,Flushing,11,3175,4905,2381,947,8
EGFR,ENSG00000146648,ENSG00000146648,Skin ulcer,11,3175,4905,2381,408,151
EGFR,ENSG00000146648,ENSG00000146648,Gynaecomastia,11,3175,4905,2381,256,151
EGFR,ENSG00000146648,ENSG00000146648,Delirium,11,3175,4905,2381,651,21
